ANNOSCOL;CODICE;DENOMINAZIONE;GRADO;TIPO;PARITARIA;INDIRIZZO;CODVIA;MUNICIPIO;ID_NIL;NIL;LONG_X_4326;LAT_Y_4326;Location
1920;1281;MADONNA DEI POVERI;Scuola dell'infanzia;Ente religioso;SI;Via VALDAGNO 14;6581;7;56;FORZE ARMATE;9.1116215918;45.462080898;(45.462080898, 9.1116215918)
1920;1283;MATER DIVINAE GRATIAE;Scuola dell'infanzia;Ente religioso;SI;Via TOMMASO GULLI 14;6634;7;52;BANDE NERE;9.1345515826;45.4653315475;(45.4653315475, 9.1345515826)
1920;1284;STATALE Muggiano;Scuola dell'infanzia;Statale;No;Via MUGGIANO 16;6715;7;54;MUGGIANO;9.07061808408;45.4487064666;(45.4487064666, 9.07061808408)
1920;1285;Ontani, 1 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via DEGLI ONTANI 1;6826;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;9.08094112178;45.4540675548;(45.4540675548, 9.08094112178)
1920;1287;MADRE BUCCHI;Scuola dell'infanzia;Ente religioso;SI;Via PALMI 25;6699;7;56;FORZE ARMATE;9.09831436779;45.4585133296;(45.4585133296, 9.09831436779)
1920;1288;Quinto Romano, 26 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via QUINTO ROMANO 26;6333;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;9.08641250236;45.464739571;(45.464739571, 9.08641250236)
1920;1289;Val D'Intelvi, 11 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via VAL D'INTELVI 11;6752;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;9.08719634173;45.4609082798;(45.4609082798, 9.08719634173)
1920;1290;Valdagno, 10 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via VALDAGNO 10;6581;7;56;FORZE ARMATE;9.1121811982;45.4616824035;(45.4616824035, 9.1121811982)
1920;1291;Valle Antrona, 12 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via VALLE ANTRONA 12;6807;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;9.08870845609;45.4563411062;(45.4563411062, 9.08870845609)
1920;1292;Viterbo, 43 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via VITERBO 43;6712;7;56;FORZE ARMATE;9.10545545508;45.4552739268;(45.4552739268, 9.10545545508)
1920;1294;STATALE Appennini;Scuola dell'infanzia;Statale;No;Via APPENNINI 189;7514;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.09849119846;45.505321393;(45.505321393, 9.09849119846)
1920;1297;BEATA VERGINE;Scuola dell'infanzia;Ente religioso;SI;Via GIUSEPPE TERRAGNI 36;6445;8;66;QT 8;9.13340885459;45.4859003686;(45.4859003686, 9.13340885459)
1920;1298;Borsa, 6 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via MARIO BORSA 6;7523;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.10560844176;45.4998917652;(45.4998917652, 9.10560844176)
1920;1299;Cesenatico, 6 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via CESENATICO 6;6443;8;66;QT 8;9.13599613287;45.4841237665;(45.4841237665, 9.13599613287)
1920;1300;Chiarelli, 14 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via LUIGI CHIARELLI 14;7519;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.12243319264;45.4908386996;(45.4908386996, 9.12243319264)
1920;1301;Cilea, 52 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via FRANCESCO CILEA 52;7526;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.10469925956;45.4967643327;(45.4967643327, 9.10469925956)
1920;1304;Don Gnocchi, 8 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via DON CARLO GNOCCHI 8;6483;7;60;STADIO - IPPODROMI;9.12298831465;45.4736610613;(45.4736610613, 9.12298831465)
1920;1305;ECOLE FRANCAISE DE MILAN;Scuola dell'infanzia;Ente privato laico;No;Via LAVENO 12;6504;7;60;STADIO - IPPODROMI;9.13830410336;45.4769641148;(45.4769641148, 9.13830410336)
1920;1307;Lampugnano, 163 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via LAMPUGNANO 163;6737;8;64;TRENNO;9.10354005016;45.4919429945;(45.4919429945, 9.10354005016)
1920;1309;CASA DEI BAMBINI MONTESSORI;Scuola dell'infanzia;Ente privato laico;SI;Via LORENZO BARTOLINI 46;7178;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.1523223502;45.4921437538;(45.4921437538, 9.1523223502)
1920;1310;Montichiari,  7 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via MONTICHIARI 7;6460;8;66;QT 8;9.14020838174;45.4852211575;(45.4852211575, 9.14020838174)
1920;1312;Paravia, 3 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via PIER ALESSANDRO PARAVIA 3;6571;7;60;STADIO - IPPODROMI;9.12674330218;45.4697839624;(45.4697839624, 9.12674330218)
1920;1315;ISTITUTO SANT'ANNA - via Meloria 3;Scuola dell'infanzia;Privato convenzionato;SI;Via MELORIA 3;6424;8;58;DE ANGELI - MONTE ROSA;9.14551728763;45.4825536863;(45.4825536863, 9.14551728763)
1920;1317;SANTA GIULIANA FALCONIERI;Scuola dell'infanzia;Ente religioso;SI;Via BERNARDO ZAMAGNA 18;6570;7;60;STADIO - IPPODROMI;9.13386828537;45.4749914776;(45.4749914776, 9.13386828537)
1920;1319;Sem Benelli, 12 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via SEM BENELLI 12;7497;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.12272872399;45.4971274127;(45.4971274127, 9.12272872399)
1920;1320;Silla, 150 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via LUCIO CORNELIO SILLA 150;6732;7;63;FIGINO;9.07735552507;45.4935284235;(45.4935284235, 9.07735552507)
1920;1321;Stratico, 3 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via SIMONE STRATICO 3;6534;7;60;STADIO - IPPODROMI;9.13606910392;45.4758296857;(45.4758296857, 9.13606910392)
1920;1322;Betti, 56 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via UGO BETTI 56;7517;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.11016207291;45.4932478159;(45.4932478159, 9.11016207291)
1920;1326;Graf, 72 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via ARTURO GRAF 72;7338;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.14556214051;45.5127171422;(45.5127171422, 9.14556214051)
1920;1331;Arsia, 2 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via ARSIA 2;7472;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.12848185757;45.5142929451;(45.5142929451, 9.12848185757)
1920;1332;Brivio Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via BRIVIO 8;7419;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.14451373561;45.5036303117;(45.5036303117, 9.14451373561)
1920;1333;Castellino Da Castello, 10 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via CASTELLINO DA CASTELLO 10;7308;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.1585545643;45.4962021931;(45.4962021931, 9.1585545643)
1920;1334;Capuana, 8 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via LUIGI CAPUANA 8;7407;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.14166314406;45.5179484555;(45.5179484555, 9.14166314406)
1920;1335;Console Marcello, 7 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via CONSOLE MARCELLO 7;7278;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.14896753068;45.4992808883;(45.4992808883, 9.14896753068)
1920;1337;Faravelli, 36 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via LUIGI GIUSEPPE FARAVELLI 36;7162;8;67;PORTELLO;9.15147686394;45.4831449241;(45.4831449241, 9.15147686394)
1920;1338;GIOVANNI XXIII - via De Predis 8;Scuola dell'infanzia;Privato convenzionato;SI;Via GIOVANNI AMBROGIO DE PREDIS 8;7293;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.15136184634;45.4974554306;(45.4974554306, 9.15136184634)
1920;1339;Grigna, 24 Scuola Infanzia;Scuola dell'infanzia;Privato;SI;Via GRIGNA 24;7239;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.15492882367;45.4947615834;(45.4947615834, 9.15492882367)
1920;1342;Magreglio, 3 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via MAGREGLIO 3;7486;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.13228130003;45.4962068068;(45.4962068068, 9.13228130003)
1920;1344;MARIA AUSILIATRICE;Scuola dell'infanzia;Ente religioso;SI;Via ANTONIO ALDINI 52;7461;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.13339814488;45.5121895667;(45.5121895667, 9.13339814488)
1920;1345;MARIA CONSOLATRICE - AMPEZZO;Scuola dell'infanzia;Privato convenzionato;SI;Via AMPEZZO 8;7392;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.14047084432;45.4970361628;(45.4970361628, 9.14047084432)
1920;1347;STATALE Sapri;Scuola dell'infanzia;Statale;No;Via SAPRI 25;7441;8;72;MAGGIORE - MUSOCCO - CERTOSA;9.12658894646;45.5046911385;(45.5046911385, 9.12658894646)
1920;1348;Satta, 19 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via SEBASTIANO SATTA 19;7352;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.14412021153;45.5180195038;(45.5180195038, 9.14412021153)
1920;1349;CASA DEI BAMBINI - SCUOLA MONTESSORI;Scuola dell'infanzia;Ente privato laico;SI;Via AROSIO 3;6479;7;60;STADIO - IPPODROMI;9.12487173685;45.4733298937;(45.4733298937, 9.12487173685)
1920;1350;FRANCESCANE DEL CUORE IMMACOLATO DI MARIA;Scuola dell'infanzia;Ente religioso;SI;Via GAREGNANO 10;7413;8;72;MAGGIORE - MUSOCCO - CERTOSA;9.12889553804;45.5014655736;(45.5014655736, 9.12889553804)
1920;1351;Val Lagarina, 26/A Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via VAL LAGARINA 26;7489;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.13199595287;45.5200404391;(45.5200404391, 9.13199595287)
1920;1352;Varesina, 6 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via VARESINA 6;7290;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.14862457727;45.4943917088;(45.4943917088, 9.14862457727)
1920;1355;S. Bernardo Di Chiaravalle, 19 ;Scuola dell'infanzia;Comunale;SI;Via SAN BERNARDO 19;4351;5;34;CHIARAVALLE;9.23946214603;45.4175322421;(45.4175322421, 9.23946214603)
1920;1356;Dei Crollalanza, 15 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via DEI CROLLALANZA 15;5311;6;44;PORTA TICINESE - CONCHETTA;9.16657684677;45.4456539363;(45.4456539363, 9.16657684677)
1920;1358;Castellino Da Castello, 5 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via CASTELLINO DA CASTELLO 5;7308;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.15882740241;45.4956755887;(45.4956755887, 9.15882740241)
1920;1359;Seprio, 11 Bis Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via SEPRIO 11;6278;7;51;PORTA MAGENTA;9.15304451125;45.4656427349;(45.4656427349, 9.15304451125)
1920;1360; Bacone, 13 - Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Piazzale BACONE 13;2100;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.21527997828;45.4811877292;(45.4811877292, 9.21527997828)
1920;1361;SCUOLA GERMANICA;Scuola dell'infanzia;Ente privato laico;No;Via LEGNANO 24;7082;1;2;BRERA;9.18172145881;45.4761739715;(45.4761739715, 9.18172145881)
1920;1363;LIBERA SCUOLA STEINERIANA;Scuola dell'infanzia;Ente privato laico;SI;Via TOMMASO PINI 1;2634;3;23;LAMBRATE - ORTICA;9.24047694766;45.4846693147;(45.4846693147, 9.24047694766)
1920;1365;STATALE Gattamelata;Scuola dell'infanzia;Statale;No;Via GATTAMELATA 22;7156;8;67;PORTELLO;9.15324127284;45.4832643843;(45.4832643843, 9.15324127284)
1920;1366;A. Da Baggio, 54 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via ANSELMO DA BAGGIO 54;6782;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;9.08849680133;45.4650324373;(45.4650324373, 9.08849680133)
1920;1367;ISTITUTO GONZAGA;Scuola dell'infanzia;Ente religioso;SI;Via VITRUVIO 41;2134;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.20604471595;45.4825871033;(45.4825871033, 9.20604471595)
1920;1368;COLLEGIO SAN CARLO;Scuola dell'infanzia;Ente religioso;SI;Corso MAGENTA 71;604;1;7;MAGENTA - S. VITTORE;9.16977229797;45.4655815315;(45.4655815315, 9.16977229797)
1920;1370;SIR JAMES HENDERSON SCHOOL;Scuola dell'infanzia;Ente privato laico;No;Via CARLO ALBERTO PISANI DOSSI 16;2638;3;18;CIMIANO - ROTTOLE - Q.RE FELTRE;9.24439432184;45.4873194209;(45.4873194209, 9.24439432184)
1920;1371;BAPS BRITISH AMERICAN PRE-SCHOOL;Scuola dell'infanzia;Ente privato laico;No;Via VAL CISMON 9;1666;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.19465490819;45.5060982517;(45.5060982517, 9.19465490819)
1920;1372;ST.LOUIS SCHOOL;Scuola dell'infanzia;Ente privato laico;SI;Via ENRICO CAVIGLIA 1;4198;4;35;LODI - CORVETTO;9.22989659204;45.4440928735;(45.4440928735, 9.22989659204)
1920;1375;STATALE Dolci;Scuola dell'infanzia;Statale;No;Via CARLO DOLCI 5;6555;7;57;SAN SIRO;9.14297546501;45.4719645363;(45.4719645363, 9.14297546501)
1920;1376;Viterbo, 7 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via VITERBO 7;6712;7;56;FORZE ARMATE;9.1122658752;45.4565439565;(45.4565439565, 9.1122658752)
1920;1377;Adriano, 20 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via ADRIANO 20;2410;2;17;ADRIANO;9.24677188482;45.5117884333;(45.5117884333, 9.24677188482)
1920;1379;IL NANO GIGANTE;Scuola dell'infanzia;Privato;SI;Via RICCARDO PITTERI 56;2674;3;23;LAMBRATE - ORTICA;9.24807360116;45.4750641266;(45.4750641266, 9.24807360116)
1920;1380;FONDAZIONE JOSEF TEHILLOT;Scuola dell'infanzia;Ente privato laico;SI;Via DEI GRACCHI 5;6271;7;51;PORTA MAGENTA;9.15203603376;45.4641475775;(45.4641475775, 9.15203603376)
1920;1381;GIRO GIRO TONDO;Scuola dell'infanzia;Ente privato laico;SI;Via ANDREA PONTI 16;5293;6;45;MONCUCCO - SAN CRISTOFORO;9.15623699261;45.4458829996;(45.4458829996, 9.15623699261)
1920;1382;LA ZOLLA GIANNA BERETTA MOLLA - p.le Brescia 3;Scuola dell'infanzia;Privato convenzionato;SI;Piazzale BRESCIA 3;6554;7;57;SAN SIRO;9.14392467884;45.4704340843;(45.4704340843, 9.14392467884)
1920;1383;LA GIOCOMOTIVA;Scuola dell'infanzia;Privato convenzionato;SI;Via RUGGERO BONGHI 30;5247;5;43;TIBALDI;9.18447099438;45.4409183637;(45.4409183637, 9.18447099438)
1920;1386;ANDERSEN SCHOOL;Scuola dell'infanzia;Ente privato laico;No;Via DON CARLO SAN MARTINO 8;3297;4;25;CORSICA;9.23525932408;45.4678471299;(45.4678471299, 9.23525932408)
1920;1387;L.go Bigatti 2 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Largo ENRICO BIGATTI 2;2492;2;17;ADRIANO;9.24756562094;45.5156084134;(45.5156084134, 9.24756562094)
1920;1390;Savinio, 9 (S.Giulia) - Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via ALBERTO SAVINIO 9;4391;4;33;ROGOREDO - SANTA GIULIA;9.24441528493;45.438011026;(45.438011026, 9.24441528493)
1920;1393;Mac Mahon 100  Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via MAC MAHON 100;7221;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.15603979085;45.4955650132;(45.4955650132, 9.15603979085)
1920;1394;LES GALIPETTES;Scuola dell'infanzia;Ente privato laico;No;Via SAN GIUSEPPE COTTOLENGO 25;5375;6;48;RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO;9.14457290135;45.4418037109;(45.4418037109, 9.14457290135)
1920;1396;MBM - MILANO BILINGUE MONTESSORI;Scuola dell'infanzia;Ente privato laico;SI;Via NICOLA PALMIERI 72;5323;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;9.18492787125;45.4347670278;(45.4347670278, 9.18492787125)
1920;1397;LA GIOCOMOTIVA;Scuola dell'infanzia;Ente privato laico;SI;Via CESARE ZOCCHI 1;1301;9;12;MACIACHINI - MAGGIOLINA;9.19801457412;45.5032064145;(45.5032064145, 9.19801457412)
1920;1399;STATALE Bottego;Scuola dell'infanzia;Statale;No;Via VITTORIO BOTTEGO 4;2521;2;19;PADOVA - TURRO - CRESCENZAGO;9.24382602514;45.5036222151;(45.5036222151, 9.24382602514)
1920;1400;STATALE Mantegna;Scuola dell'infanzia;Statale;No;Via ANDREA MANTEGNA 10;7203;8;69;SARPI;9.16798551114;45.4835270187;(45.4835270187, 9.16798551114)
1920;1402;STATALE Sordello;Scuola dell'infanzia;Statale;No;Via LUIGI SORDELLO 7;3342;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;9.2457293531;45.443935696;(45.443935696, 9.2457293531)
1920;1403;STATALE Pontano;Scuola dell'infanzia;Statale;No;Via GIOVANNI PONTANO 43;2316;2;19;PADOVA - TURRO - CRESCENZAGO;9.2266062473;45.4965541976;(45.4965541976, 9.2266062473)
1920;1404;ICS INTERNATIONAL SCHOOL;Scuola dell'infanzia;Ente privato laico;SI;Viale ORTLES 46;4133;5;36;SCALO ROMANA;9.205645249055886;45.43954102596085;(45.43954102596085, 9.205645249055886)
1920;1405;STATALE Iseo;Scuola dell'infanzia;Statale;No;Via ISEO 7;1571;9;80;AFFORI;9.17387472331;45.5200517081;(45.5200517081, 9.17387472331)
1920;1406;De Curtis - Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via ANTONIO DE CURTIS 7;2720;2;17;ADRIANO;9.24165775525;45.5161006613;(45.5161006613, 9.24165775525)
1920;1407;Il Giardino degli Elfi;Scuola dell'infanzia;Ente privato laico;No;Via DOMENICO CIRILLO 16;7133;1;69;SARPI;9.17325157278;45.4777109941;(45.4777109941, 9.17325157278)
1920;1408;Caduti in Missione di Pace, 10 (Rubattino) - Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via CADUTI IN MISSIONE DI PACE 10;2708;3;23;LAMBRATE - ORTICA;9.25088674554;45.4780047769;(45.4780047769, 9.25088674554)
1920;1409;CANADIAN SCHOOL OF MILAN;Scuola dell'infanzia;Ente privato laico;No;Via MELCHIORRE GIOIA 42;1108;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.199107041386837;45.48757490917477;(45.48757490917477, 9.199107041386837)
1920;1410;ST.LOUIS SCHOOL;Scuola dell'infanzia;Ente privato laico;No;Via MARCANTONIO COLONNA 24;7158;8;67;PORTELLO;9.15355479206;45.486489268;(45.486489268, 9.15355479206)
1920;1411;ICS INTERNATIONAL SCHOOL;Scuola dell'infanzia;Ente privato laico;No;Via CARLO TENCA 2;2118;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.20131587291;45.4799613221;(45.4799613221, 9.20131587291)
2021;1001;Ariberto, 12 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via ARIBERTO DA INTIMIANO 12;5092;1;7;MAGENTA - S. VITTORE;9.17377692911;45.4585125867;(45.4585125867, 9.17377692911)
2021;1002;PIO ISTITUTO BUON PASTORE;Scuola dell'infanzia;Ente religioso;SI;Via SAN VITTORE 29;647;1;7;MAGENTA - S. VITTORE;9.1696323647;45.4634431499;(45.4634431499, 9.1696323647)
2021;1004;MADRE CABRINI;Scuola dell'infanzia;Ente religioso;SI;Corso DI PORTA ROMANA 105;402;1;4;GUASTALLA;9.19892409768;45.4542760424;(45.4542760424, 9.19892409768)
2021;1005;SUORE CANOSSIANE;Scuola dell'infanzia;Privato convenzionato;SI;Via DELLA CHIUSA 9;590;1;1;DUOMO;9.18449821333;45.457846245;(45.457846245, 9.18449821333)
2021;1006;ISTITUTO GIACOMO LEOPARDI - SANT'ANNA;Scuola dell'infanzia;Ente privato laico;SI;Via ARENA 13;5182;1;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.17935340899;45.4558715769;(45.4558715769, 9.17935340899)
2021;1007;Arena, 21 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via ARENA 21;5182;1;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.17800738145;45.4544627664;(45.4544627664, 9.17800738145)
2021;1008;CONTI CICOGNA;Scuola dell'infanzia;Ente religioso;SI;Via VINCENZO BELLINI 2;3034;1;4;GUASTALLA;9.20448185217;45.4655315159;(45.4655315159, 9.20448185217)
2021;1009;Crivelli, 21 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via CARLO CRIVELLI 21;4024;1;5;PORTA VIGENTINA - PORTA LODOVICA;9.194984059;45.4529589307;(45.4529589307, 9.194984059)
2021;1011;Dandolo, 5 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via ENRICO DANDOLO 5;3028;1;4;GUASTALLA;9.20436709779;45.4634042382;(45.4634042382, 9.20436709779)
2021;1012;Spiga, 27 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via DELLA SPIGA 27;226;1;1;DUOMO;9.19593773296;45.4708790202;(45.4708790202, 9.19593773296)
2021;1016;SUORE MARCELLINE;Scuola dell'infanzia;Ente religioso;SI;Via QUADRONNO 15;4021;1;5;PORTA VIGENTINA - PORTA LODOVICA;9.19254952487;45.4543201773;(45.4543201773, 9.19254952487)
2021;1017;SUORE MARCELLINE;Scuola dell'infanzia;Ente religioso;SI;Piazza NICCOLO' TOMMASEO 1;6175;1;7;MAGENTA - S. VITTORE;9.16723776787;45.4695776369;(45.4695776369, 9.16723776787)
2021;1018;Pta Venezia, 6 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Bastioni DI PORTA VENEZIA 9;2106;1;3;GIARDINI P.TA VENEZIA;9.20066473446;45.4757773246;(45.4757773246, 9.20066473446)
2021;1020;Palermo, 9 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via PALERMO 9;1025;1;2;BRERA;9.18538313743;45.4752157145;(45.4752157145, 9.18538313743)
2021;1021;Fll Ruffini, 6/A Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via FRATELLI RUFFINI 6;6163;1;7;MAGENTA - S. VITTORE;9.17007067788;45.4665621999;(45.4665621999, 9.17007067788)
2021;1023;S. Croce, 5 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via SANTA CROCE 5;5188;1;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.18329336952;45.454838192;(45.454838192, 9.18329336952)
2021;1027;S. Orsola, 17 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via SANT'ORSOLA 17;649;1;1;DUOMO;9.17985459795;45.4624801035;(45.4624801035, 9.17985459795)
2021;1031;SUORE ORSOLINE DI SAN CARLO;Scuola dell'infanzia;Ente religioso;SI;Via LANZONE 53;554;1;1;DUOMO;9.17457650158;45.4615112963;(45.4615112963, 9.17457650158)
2021;1032;P.Ta Vigentina, 15/A Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Corso DI PORTA VIGENTINA 15;4026;1;5;PORTA VIGENTINA - PORTA LODOVICA;9.19609342537;45.4541084188;(45.4541084188, 9.19609342537)
2021;1034;MONTESSORI S.R.L;Scuola dell'infanzia;Ente privato laico;SI;Via MILAZZO 9;1034;1;2;BRERA;9.1875804786;45.4794514928;(45.4794514928, 9.1875804786)
2021;1035;NUOVA EDUCAZIONE;Scuola dell'infanzia;Ente privato laico;SI;Via PACE 10;3150;1;4;GUASTALLA;9.20294814951;45.4588076258;(45.4588076258, 9.20294814951)
2021;1036;ASSOCIAZIONE SCUOLA SVIZZERA;Scuola dell'infanzia;Ente privato laico;No;Via ANDREA APPIANI 21;1050;1;2;BRERA;9.19408186928;45.4785158582;(45.4785158582, 9.19408186928)
2021;1037;MARIA CONSOLATRICE - GIOIA;Scuola dell'infanzia;Ente religioso;SI;Via MELCHIORRE GIOIA 51;1108;2;11;ISOLA;9.19842072671;45.4876141675;(45.4876141675, 9.19842072671)
2021;1038;Della Giustizia, 6 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via DELLA GIUSTIZIA 6;1410;2;13;GRECO - SEGNANO;9.20723477889;45.4987201351;(45.4987201351, 9.20723477889)
2021;1039;Fortis, 10 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via LEONE FORTIS 10;1353;2;12;MACIACHINI - MAGGIOLINA;9.1957698019;45.4958912349;(45.4958912349, 9.1957698019)
2021;1040;Galvani, 9 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via LUIGI GALVANI 9;1179;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.19997298318;45.4857684654;(45.4857684654, 9.19997298318)
2021;1043;Quadrio, 10 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via MAURIZIO QUADRIO 10;1115;9;9;PORTA GARIBALDI - PORTA NUOVA;9.18431972887;45.4840024804;(45.4840024804, 9.18431972887)
2021;1044;Muzio, 9 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via EMANUELE MUZIO 9;1218;2;12;MACIACHINI - MAGGIOLINA;9.19941560999;45.4912289752;(45.4912289752, 9.19941560999)
2021;1046;Pallanza, 26 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via PALLANZA 26;1453;2;12;MACIACHINI - MAGGIOLINA;9.2042626848;45.5022124888;(45.5022124888, 9.2042626848)
2021;1047;Pastrengo, 10 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via PASTRENGO 10;1127;9;11;ISOLA;9.18701891656;45.4866412667;(45.4866412667, 9.18701891656)
2021;1048;Porta Nuova, 6 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Bastioni DI PORTA NUOVA 6;1062;1;2;BRERA;9.19078797171;45.4800553352;(45.4800553352, 9.19078797171)
2021;1049;Ragusa , 5 Scuola Infanzia;Scuola dell'infanzia;Comunale;SI;Via RAGUSA 5;1351;2;12;MACIACHINI - MAGGIOLINA;9.19666726738;45.4974607664;(45.4974607664, 9.19666726738)
2021;1050;SAN GIOACHIMO;Scuola dell'infanzia;Ente religioso;SI;Via FABIO FILZI 1;1190;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.19855315725;45.4819986953;(45.4819986953, 9.19855315725)
